Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Host,Collection_Date
EPI_ISL_19460466,EPI3587180|A/Shanghai/PT1835C2/2016_HA,A_Shanghai_PT1835C2_2016,A_/_H3N2,Human,2016/10/19
EPI_ISL_19460465,EPI3587172|A/Shanghai/PT1857C2/2016_HA,A_Shanghai_PT1857C2_2016,A_/_H3N2,Human,2016/10/27
EPI_ISL_19460464,EPI3587164|A/Shanghai/PT1875C2/2016_HA,A_Shanghai_PT1875C2_2016,A_/_H3N2,Human,2016/11/2
EPI_ISL_19460463,EPI3587156|A/Shanghai/PT1895C2/2016_HA,A_Shanghai_PT1895C2_2016,A_/_H3N2,Human,2016/11/10
EPI_ISL_19460462,EPI3587148|A/Shanghai/PT1902C2/2016_HA,A_Shanghai_PT1902C2_2016,A_/_H3N2,Human,2016/11/14
EPI_ISL_19460461,EPI3587140|A/Shanghai/PT1939C2/2016_HA,A_Shanghai_PT1939C2_2016,A_/_H3N2,Human,2016/11/24
EPI_ISL_19460460,EPI3587132|A/Shanghai/PT1944C2/2016_HA,A_Shanghai_PT1944C2_2016,A_/_H3N2,Human,2016/11/28
EPI_ISL_19460459,EPI3587124|A/Shanghai/PT1980C1/2022_HA,A_Shanghai_PT1980C1_2022,A_/_H3N2,Human,2022/12/5
EPI_ISL_19460458,EPI3587116|A/Shanghai/PT1981C2/2016_HA,A_Shanghai_PT1981C2_2016,A_/_H3N2,Human,2016/12/12
EPI_ISL_19460457,EPI3587108|A/Shanghai/QP11000C2/2016_HA,A_Shanghai_QP11000C2_2016,A_/_H3N2,Human,2016/12/14
EPI_ISL_19460456,EPI3587100|A/Shanghai/QP1708C2/2017_HA,A_Shanghai_QP1708C2_2017,A_/_H3N2,Human,2017/9/4
EPI_ISL_19460455,EPI3587092|A/Shanghai/QP1709C2/2017_HA,A_Shanghai_QP1709C2_2017,A_/_H3N2,Human,2017/9/4
EPI_ISL_19460454,EPI3587084|A/Shanghai/QP1893C1/2016_HA,A_Shanghai_QP1893C1_2016,A_/_H3N2,Human,2016/11/4
EPI_ISL_19460453,EPI3587076|A/Shanghai/QP1905C1/2016_HA,A_Shanghai_QP1905C1_2016,A_/_H3N2,Human,2016/11/11
EPI_ISL_19460452,EPI3587068|A/Shanghai/SJ1324C1/2023_HA,A_Shanghai_SJ1324C1_2023,A_/_H3N2,Human,2023/4/25
EPI_ISL_19460451,EPI3587060|A/Shanghai/SJ1368C1/2023_HA,A_Shanghai_SJ1368C1_2023,A_/_H3N2,Human,2023/5/9
EPI_ISL_19460450,EPI3587052|A/Shanghai/SJ1582C1/2010_HA,A_Shanghai_SJ1582C1_2010,A_/_H3N2,Human,2010/10/8
EPI_ISL_19460449,EPI3587044|A/Shanghai/SJ1585C1/2010_HA,A_Shanghai_SJ1585C1_2010,A_/_H3N2,Human,2010/10/12
EPI_ISL_19460448,EPI3587036|A/Shanghai/PD12C2/2014_HA,A_Shanghai_PD12C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460447,EPI3587028|A/Shanghai/PD126C2/2014_HA,A_Shanghai_PD126C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460446,EPI3587020|A/Shanghai/JD1797C2/2016_HA,A_Shanghai_JD1797C2_2016,A_/_H3N2,Human,2016/10/6
EPI_ISL_19460445,EPI3587012|A/Shanghai/MH1979C2/2016_HA,A_Shanghai_MH1979C2_2016,A_/_H3N2,Human,2016/12/6
EPI_ISL_19460432,EPI3586908|A/Shanghai/PD11028C2/2022_HA,A_Shanghai_PD11028C2_2022,A_/_H3N2,Human,2022/10/19
EPI_ISL_19460431,EPI3586900|A/Shanghai/PD11127C2/2016_HA,A_Shanghai_PD11127C2_2016,A_/_H3N2,Human,2016/7/19
EPI_ISL_19460430,EPI3586892|A/Shanghai/PD11127C3/2014_HA,A_Shanghai_PD11127C3_2014,A_/_H3N2,Human,2014/7/22
EPI_ISL_19460429,EPI3586884|A/Shanghai/PD11150C2/2014_HA,A_Shanghai_PD11150C2_2014,A_/_H3N2,Human,2014/7/28
EPI_ISL_19460428,EPI3586876|A/Shanghai/PD11151C2/2014_HA,A_Shanghai_PD11151C2_2014,A_/_H3N2,Human,2014/7/28
EPI_ISL_19460427,EPI3586868|A/Shanghai/PD11154C2/2016_HA,A_Shanghai_PD11154C2_2016,A_/_H3N2,Human,2016/7/26
EPI_ISL_19460426,EPI3586860|A/Shanghai/PD11159C2/2014_HA,A_Shanghai_PD11159C2_2014,A_/_H3N2,Human,2014/8/10
EPI_ISL_19460425,EPI3586852|A/Shanghai/PD11163C2/2017_HA,A_Shanghai_PD11163C2_2017,A_/_H3N2,Human,2017/7/11
EPI_ISL_19460424,EPI3586844|A/Shanghai/PD11168C2/2014_HA,A_Shanghai_PD11168C2_2014,A_/_H3N2,Human,2014/7/30
EPI_ISL_19460423,EPI3586836|A/Shanghai/PD11169C2/2014_HA,A_Shanghai_PD11169C2_2014,A_/_H3N2,Human,2014/7/30
EPI_ISL_19460422,EPI3586828|A/Shanghai/PD11171C2/2014_HA,A_Shanghai_PD11171C2_2014,A_/_H3N2,Human,2014/9/8
EPI_ISL_19460421,EPI3586820|A/Shanghai/PD11178C2/2018_HA,A_Shanghai_PD11178C2_2018,A_/_H3N2,Human,2018/7/24
EPI_ISL_19460420,EPI3586812|A/Shanghai/PD11198C2/2014_HA,A_Shanghai_PD11198C2_2014,A_/_H3N2,Human,2014/9/14
EPI_ISL_19460419,EPI3586804|A/Shanghai/PD11199C2/2014_HA,A_Shanghai_PD11199C2_2014,A_/_H3N2,Human,2014/8/4
EPI_ISL_19460418,EPI3586796|A/Shanghai/PD111C2/2014_HA,A_Shanghai_PD111C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460417,EPI3586788|A/Shanghai/PD11202C2/2014_HA,A_Shanghai_PD11202C2_2014,A_/_H3N2,Human,2014/8/4
EPI_ISL_19460416,EPI3586780|A/Shanghai/PD11203C2/2014_HA,A_Shanghai_PD11203C2_2014,A_/_H3N2,Human,2014/8/4
EPI_ISL_19460414,EPI3586764|A/Shanghai/MH1889C1/2017_HA,A_Shanghai_MH1889C1_2017,A_/_H3N2,Human,2017/11/5
EPI_ISL_19460413,EPI3586756|A/Shanghai/PD11217C2/2014_HA,A_Shanghai_PD11217C2_2014,A_/_H3N2,Human,2014/8/11
EPI_ISL_19460412,EPI3586748|A/Shanghai/MH1638C2/2022_HA,A_Shanghai_MH1638C2_2022,A_/_H3N2,Human,2022/11/6
EPI_ISL_19460411,EPI3586740|A/Shanghai/JD1810C2/2017_HA,A_Shanghai_JD1810C2_2017,A_/_H3N2,Human,2017/10/8
EPI_ISL_19460410,EPI3586732|A/Shanghai/JD1811C2/2017_HA,A_Shanghai_JD1811C2_2017,A_/_H3N2,Human,2017/10/8
EPI_ISL_19460409,EPI3586724|A/Shanghai/JD1896C2/2016_HA,A_Shanghai_JD1896C2_2016,A_/_H3N2,Human,2016/11/10
EPI_ISL_19460408,EPI3586716|A/Shanghai/JD1905C2/2016_HA,A_Shanghai_JD1905C2_2016,A_/_H3N2,Human,2016/11/10
EPI_ISL_19460407,EPI3586708|A/Shanghai/JD1933C2/2016_HA,A_Shanghai_JD1933C2_2016,A_/_H3N2,Human,2016/11/20
EPI_ISL_19460406,EPI3586700|A/Shanghai/JD1966C2/2017_HA,A_Shanghai_JD1966C2_2017,A_/_H3N2,Human,2017/12/3
EPI_ISL_19460405,EPI3586692|A/Shanghai/JD1979C2/2017_HA,A_Shanghai_JD1979C2_2017,A_/_H3N2,Human,2017/12/5
EPI_ISL_19460404,EPI3586684|A/Shanghai/JD1986C2/2016_HA,A_Shanghai_JD1986C2_2016,A_/_H3N2,Human,2016/12/11
EPI_ISL_19460403,EPI3586676|A/Shanghai/JD1995C2/2018_HA,A_Shanghai_JD1995C2_2018,A_/_H3N2,Human,2018/12/16
EPI_ISL_19460402,EPI3586668|A/Shanghai/JD199C2/2017_HA,A_Shanghai_JD199C2_2017,A_/_H3N2,Human,2017/2/2
EPI_ISL_19460401,EPI3586660|A/Shanghai/JS1104C3/2017_HA,A_Shanghai_JS1104C3_2017,A_/_H3N2,Human,2017/2/6
EPI_ISL_19460400,EPI3586652|A/Shanghai/JS1114C3/2017_HA,A_Shanghai_JS1114C3_2017,A_/_H3N2,Human,2017/2/13
EPI_ISL_19460399,EPI3586644|A/Shanghai/JS1522C2/2017_HA,A_Shanghai_JS1522C2_2017,A_/_H3N2,Human,2017/7/2
EPI_ISL_19460398,EPI3586636|A/Shanghai/JS1865C3/2017_HA,A_Shanghai_JS1865C3_2017,A_/_H3N2,Human,2017/10/16
EPI_ISL_19460397,EPI3586628|A/Shanghai/JS1930C2/2017_HA,A_Shanghai_JS1930C2_2017,A_/_H3N2,Human,2017/11/8
EPI_ISL_19460396,EPI3586620|A/Shanghai/JS1943C2/2017_HA,A_Shanghai_JS1943C2_2017,A_/_H3N2,Human,2017/11/13
EPI_ISL_19460395,EPI3586612|A/Shanghai/LW1370C3/2010_HA,A_Shanghai_LW1370C3_2010,A_/_H3N2,Human,2010/6/18
EPI_ISL_19460394,EPI3586604|A/Shanghai/LW1400C3/2010_HA,A_Shanghai_LW1400C3_2010,A_/_H3N2,Human,2010/7/7
EPI_ISL_19460393,EPI3586596|A/Shanghai/LW1466C3/2010_HA,A_Shanghai_LW1466C3_2010,A_/_H3N2,Human,2010/8/4
EPI_ISL_19460392,EPI3586588|A/Shanghai/LW1482C2/2010_HA,A_Shanghai_LW1482C2_2010,A_/_H3N2,Human,2010/8/9
EPI_ISL_19460391,EPI3586580|A/Shanghai/LW1531C3/2010_HA,A_Shanghai_LW1531C3_2010,A_/_H3N2,Human,2010/9/5
EPI_ISL_19460390,EPI3586572|A/Shanghai/LW1555C3/2010_HA,A_Shanghai_LW1555C3_2010,A_/_H3N2,Human,2010/9/11
EPI_ISL_19460389,EPI3586564|A/Shanghai/LW1586C2/2010_HA,A_Shanghai_LW1586C2_2010,A_/_H3N2,Human,2010/9/26
EPI_ISL_19460388,EPI3586556|A/Shanghai/LW1587C2/2010_HA,A_Shanghai_LW1587C2_2010,A_/_H3N2,Human,2010/9/27
EPI_ISL_19460387,EPI3586548|A/Shanghai/MH1129C2/2017_HA,A_Shanghai_MH1129C2_2017,A_/_H3N2,Human,2017/2/12
EPI_ISL_19460386,EPI3586540|A/Shanghai/MH1480C1/2022_HA,A_Shanghai_MH1480C1_2022,A_/_H3N2,Human,2022/9/14
EPI_ISL_19460385,EPI3586532|A/Shanghai/MH1490C2/2017_HA,A_Shanghai_MH1490C2_2017,A_/_H3N2,Human,2017/6/18
EPI_ISL_19460384,EPI3586524|A/Shanghai/MH1587C2/2017_HA,A_Shanghai_MH1587C2_2017,A_/_H3N2,Human,2017/7/23
EPI_ISL_19460383,EPI3586516|A/Shanghai/MH1600C2/2017_HA,A_Shanghai_MH1600C2_2017,A_/_H3N2,Human,2017/7/25
EPI_ISL_19460382,EPI3586508|A/Shanghai/PD11213C2/2014_HA,A_Shanghai_PD11213C2_2014,A_/_H3N2,Human,2014/8/12
EPI_ISL_19460381,EPI3586500|A/Shanghai/PD11220C2/2014_HA,A_Shanghai_PD11220C2_2014,A_/_H3N2,Human,2014/8/10
EPI_ISL_19460380,EPI3586492|A/Shanghai/PD125C2/2014_HA,A_Shanghai_PD125C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460379,EPI3586484|A/Shanghai/PD11453C2/2014_HA,A_Shanghai_PD11453C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460378,EPI3586476|A/Shanghai/PD11494C2/2014_HA,A_Shanghai_PD11494C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460377,EPI3586468|A/Shanghai/PD11551C2/2017_HA,A_Shanghai_PD11551C2_2017,A_/_H3N2,Human,2017/9/12
EPI_ISL_19460376,EPI3586460|A/Shanghai/PD11555C2/2017_HA,A_Shanghai_PD11555C2_2017,A_/_H3N2,Human,2017/9/12
EPI_ISL_19460375,EPI3586452|A/Shanghai/PD11558C2/2016_HA,A_Shanghai_PD11558C2_2016,A_/_H3N2,Human,2016/10/11
EPI_ISL_19460374,EPI3586444|A/Shanghai/PD11572C2/2016_HA,A_Shanghai_PD11572C2_2016,A_/_H3N2,Human,2016/10/11
EPI_ISL_19460373,EPI3586436|A/Shanghai/PD11573C2/2016_HA,A_Shanghai_PD11573C2_2016,A_/_H3N2,Human,2016/10/11
EPI_ISL_19460372,EPI3586428|A/Shanghai/PD11576C2/2016_HA,A_Shanghai_PD11576C2_2016,A_/_H3N2,Human,2016/10/18
EPI_ISL_19460371,EPI3586420|A/Shanghai/PD11580C2/2014_HA,A_Shanghai_PD11580C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460370,EPI3586412|A/Shanghai/PD11582C2/2017_HA,A_Shanghai_PD11582C2_2017,A_/_H3N2,Human,2017/9/19
EPI_ISL_19460369,EPI3586404|A/Shanghai/PD11588C2/2016_HA,A_Shanghai_PD11588C2_2016,A_/_H3N2,Human,2016/10/18
EPI_ISL_19460368,EPI3586396|A/Shanghai/PD11593C2/2014_HA,A_Shanghai_PD11593C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460367,EPI3586388|A/Shanghai/PD11637C2/2016_HA,A_Shanghai_PD11637C2_2016,A_/_H3N2,Human,2016/10/25
EPI_ISL_19460366,EPI3586380|A/Shanghai/PD11673C2/2014_HA,A_Shanghai_PD11673C2_2014,A_/_H3N2,Human,2014/11/8
EPI_ISL_19460365,EPI3586372|A/Shanghai/PD11677C2/2016_HA,A_Shanghai_PD11677C2_2016,A_/_H3N2,Human,2016/11/1
EPI_ISL_19460364,EPI3586364|A/Shanghai/PD116C2/2014_HA,A_Shanghai_PD116C2_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460363,EPI3586356|A/Shanghai/PD11704C2/2016_HA,A_Shanghai_PD11704C2_2016,A_/_H3N2,Human,2016/11/8
EPI_ISL_19460362,EPI3586348|A/Shanghai/PD11744C2/2017_HA,A_Shanghai_PD11744C2_2017,A_/_H3N2,Human,2017/10/17
EPI_ISL_19460361,EPI3586340|A/Shanghai/PD11754C2/2016_HA,A_Shanghai_PD11754C2_2016,A_/_H3N2,Human,2016/11/15
EPI_ISL_19460360,EPI3586332|A/Shanghai/PD11791C2/2016_HA,A_Shanghai_PD11791C2_2016,A_/_H3N2,Human,2016/11/22
EPI_ISL_19460359,EPI3586324|A/Shanghai/PD11820C2/2016_HA,A_Shanghai_PD11820C2_2016,A_/_H3N2,Human,2016/11/22
EPI_ISL_19460358,EPI3586316|A/Shanghai/PD11843C2/2016_HA,A_Shanghai_PD11843C2_2016,A_/_H3N2,Human,2016/11/27
EPI_ISL_19460357,EPI3586308|A/Shanghai/PD11858C2/2017_HA,A_Shanghai_PD11858C2_2017,A_/_H3N2,Human,2017/11/7
EPI_ISL_19460356,EPI3586300|A/Shanghai/PD118C2/2014_HA,A_Shanghai_PD118C2_2014,A_/_H3N2,Human,2014/8/6
EPI_ISL_19460355,EPI3586292|A/Shanghai/PD118C2/2017_HA,A_Shanghai_PD118C2_2017,A_/_H3N2,Human,2017/1/3
EPI_ISL_19460354,EPI3586284|A/Shanghai/PD11926C2/2016_HA,A_Shanghai_PD11926C2_2016,A_/_H3N2,Human,2016/12/6
EPI_ISL_19460353,EPI3586276|A/Shanghai/PD11932C2/2017_HA,A_Shanghai_PD11932C2_2017,A_/_H3N2,Human,2017/11/21
EPI_ISL_19460352,EPI3586268|A/Shanghai/PD11972C2/2017_HA,A_Shanghai_PD11972C2_2017,A_/_H3N2,Human,2017/11/28
EPI_ISL_19460351,EPI3586260|A/Shanghai/PD119C2/2014_HA,A_Shanghai_PD119C2_2014,A_/_H3N2,Human,2014/8/4
EPI_ISL_19460350,EPI3586252|A/Shanghai/PD1219C2/2017_HA,A_Shanghai_PD1219C2_2017,A_/_H3N2,Human,2017/2/6
EPI_ISL_19460349,EPI3586244|A/Shanghai/PD11454C2/2014_HA,A_Shanghai_PD11454C2_2014,A_/_H3N2,Human,2014/9/14
EPI_ISL_19460348,EPI3586236|A/Shanghai/PD11442C2/2016_HA,A_Shanghai_PD11442C2_2016,A_/_H3N2,Human,2016/9/12
EPI_ISL_19460347,EPI3586228|A/Shanghai/PD11221C2/2014_HA,A_Shanghai_PD11221C2_2014,A_/_H3N2,Human,2014/8/10
EPI_ISL_19460346,EPI3586220|A/Shanghai/PD11424C2/2016_HA,A_Shanghai_PD11424C2_2016,A_/_H3N2,Human,2016/9/12
EPI_ISL_19460345,EPI3586212|A/Shanghai/PD11221C2/2017_HA,A_Shanghai_PD11221C2_2017,A_/_H3N2,Human,2017/7/23
EPI_ISL_19460344,EPI3586204|A/Shanghai/PD11222C2/2014_HA,A_Shanghai_PD11222C2_2014,A_/_H3N2,Human,2014/9/21
EPI_ISL_19460343,EPI3586196|A/Shanghai/PD11229C2/2014_HA,A_Shanghai_PD11229C2_2014,A_/_H3N2,Human,2014/8/9
EPI_ISL_19460342,EPI3586188|A/Shanghai/PD11232C2/2014_HA,A_Shanghai_PD11232C2_2014,A_/_H3N2,Human,2014/8/6
EPI_ISL_19460341,EPI3586180|A/Shanghai/PD11233C2/2014_HA,A_Shanghai_PD11233C2_2014,A_/_H3N2,Human,2014/8/8
EPI_ISL_19460340,EPI3586172|A/Shanghai/PD11233C2/2017_HA,A_Shanghai_PD11233C2_2017,A_/_H3N2,Human,2017/7/25
EPI_ISL_19460339,EPI3586164|A/Shanghai/PD11234C2/2014_HA,A_Shanghai_PD11234C2_2014,A_/_H3N2,Human,2014/8/8
EPI_ISL_19460338,EPI3586156|A/Shanghai/PD11236C2/2014_HA,A_Shanghai_PD11236C2_2014,A_/_H3N2,Human,2014/8/10
EPI_ISL_19460337,EPI3586148|A/Shanghai/PD11237C2/2014_HA,A_Shanghai_PD11237C2_2014,A_/_H3N2,Human,2014/8/10
EPI_ISL_19460336,EPI3586140|A/Shanghai/PD11238C2/2014_HA,A_Shanghai_PD11238C2_2014,A_/_H3N2,Human,2014/10/19
EPI_ISL_19460335,EPI3586132|A/Shanghai/PD11242C2/2017_HA,A_Shanghai_PD11242C2_2017,A_/_H3N2,Human,2017/7/20
EPI_ISL_19460334,EPI3586124|A/Shanghai/PD11243C2/2014_HA,A_Shanghai_PD11243C2_2014,A_/_H3N2,Human,2014/8/8
EPI_ISL_19460333,EPI3586116|A/Shanghai/PD11244C2/2014_HA,A_Shanghai_PD11244C2_2014,A_/_H3N2,Human,2014/8/10
EPI_ISL_19460332,EPI3586108|A/Shanghai/PD11245C2/2014_HA,A_Shanghai_PD11245C2_2014,A_/_H3N2,Human,2014/8/10
EPI_ISL_19460331,EPI3586100|A/Shanghai/PD11247C2/2017_HA,A_Shanghai_PD11247C2_2017,A_/_H3N2,Human,2017/7/21
EPI_ISL_19460330,EPI3586092|A/Shanghai/PD11255C2/2014_HA,A_Shanghai_PD11255C2_2014,A_/_H3N2,Human,2014/10/12
EPI_ISL_19460329,EPI3586084|A/Shanghai/PD11258C2/2017_HA,A_Shanghai_PD11258C2_2017,A_/_H3N2,Human,2017/7/25
EPI_ISL_19460328,EPI3586076|A/Shanghai/PD11286C2/2017_HA,A_Shanghai_PD11286C2_2017,A_/_H3N2,Human,2017/7/31
EPI_ISL_19460327,EPI3586068|A/Shanghai/PD11292C2/2016_HA,A_Shanghai_PD11292C2_2016,A_/_H3N2,Human,2016/8/16
EPI_ISL_19460326,EPI3586060|A/Shanghai/PD11311C2/2016_HA,A_Shanghai_PD11311C2_2016,A_/_H3N2,Human,2016/8/23
EPI_ISL_19460325,EPI3586052|A/Shanghai/PD11321C2/2016_HA,A_Shanghai_PD11321C2_2016,A_/_H3N2,Human,2016/8/23
EPI_ISL_19460324,EPI3586044|A/Shanghai/PD11327C2/2016_HA,A_Shanghai_PD11327C2_2016,A_/_H3N2,Human,2016/8/23
EPI_ISL_19460323,EPI3586036|A/Shanghai/PD11334C2/2017_HA,A_Shanghai_PD11334C2_2017,A_/_H3N2,Human,2017/8/8
EPI_ISL_19460322,EPI3586028|A/Shanghai/PD11336C2/2016_HA,A_Shanghai_PD11336C2_2016,A_/_H3N2,Human,2016/8/30
EPI_ISL_19460321,EPI3586020|A/Shanghai/PD11357C2/2017_HA,A_Shanghai_PD11357C2_2017,A_/_H3N2,Human,2017/8/12
EPI_ISL_19460320,EPI3586012|A/Shanghai/PD11361C2/2016_HA,A_Shanghai_PD11361C2_2016,A_/_H3N2,Human,2016/8/30
EPI_ISL_19460319,EPI3586004|A/Shanghai/PD11404C3/2014_HA,A_Shanghai_PD11404C3_2014,A_/_H3N2,Human,2014/1/9
EPI_ISL_19460318,EPI3585996|A/Shanghai/PD1140C2/2018_HA,A_Shanghai_PD1140C2_2018,A_/_H3N2,Human,2018/1/23
EPI_ISL_19460317,EPI3585988|A/Shanghai/PD11420C2/2017_HA,A_Shanghai_PD11420C2_2017,A_/_H3N2,Human,2017/8/20
EPI_ISL_19460316,EPI3585980|A/Shanghai/BS1301C1/2023_HA,A_Shanghai_BS1301C1_2023,A_/_H3N2,Human,2023/4/17
EPI_ISL_17625060,EPI2543770|A/Jiangsu-wuxi/0177/2018,A_Jiangsu-wuxi_0177_2018,A_/_H3N2,Human,2018/1/11
EPI_ISL_17625059,EPI2543762|A/Jiangsu-wuxi/0189/2018,A_Jiangsu-wuxi_0189_2018,A_/_H3N2,Human,2018/1/30
EPI_ISL_16740763,EPI2325475|3001291122_N90JU4VM_v1_4,A_Guizhou-Liuzhite_326_2022,A_/_H3N2,Human,2022/3/18
EPI_ISL_388930,EPI1583105|A/Shanghai/22/2017,A_Shanghai_22_2017,A_/_H3N2,Human,2017/2/8
EPI_ISL_388929,EPI1583099|A/Shanghai/62/2017,A_Shanghai_62_2017,A_/_H3N2,Human,2017/9/29
EPI_ISL_388928,EPI1583094|A/Shanghai/25/2017,A_Shanghai_25_2017,A_/_H3N2,Human,2017/2/14
EPI_ISL_388927,EPI1583089|A/Shanghai/26/2017,A_Shanghai_26_2017,A_/_H3N2,Human,2017/2/17
EPI_ISL_388926,EPI1583084|A/Shanghai/55/2017,A_Shanghai_55_2017,A_/_H3N2,Human,2017/9/17
EPI_ISL_388925,EPI1583079|A/Shanghai/61/2017,A_Shanghai_61_2017,A_/_H3N2,Human,2017/9/29
EPI_ISL_388924,EPI1583074|A/Shanghai/57/2017,A_Shanghai_57_2017,A_/_H3N2,Human,2017/9/19
EPI_ISL_388923,EPI1583069|A/Shanghai/24/2017,A_Shanghai_24_2017,A_/_H3N2,Human,2017/2/10
EPI_ISL_388922,EPI1583064|A/Shanghai/56/2017,A_Shanghai_56_2017,A_/_H3N2,Human,2017/9/17
EPI_ISL_355884,EPI1440502|S10016324.4,A_Beijing_2019-15554_2018,A_/_H3N2,Human,2018/12/25
EPI_ISL_290641,EPI1136335|2017-CX2114.4,A_Liaoning-Xinlongtai_1374_2017,A_/_H3N2,Human,2017/9/4
EPI_ISL_290640,EPI1136332|2017-CX2115.4,A_Chongqing-Yuzhong_11766_2017,A_/_H3N2,Human,2017/10/24
EPI_ISL_290639,EPI1136329|2017-CX2116.4,A_Anhui-Tianjiaan_1755_2017,A_/_H3N2,Human,2017/10/9
EPI_ISL_290638,EPI1136326|2017-CX2117.4,A_Sichuan-Jinjiang_2205_2017,A_/_H3N2,Human,2017/10/16
EPI_ISL_290637,EPI1136323|2017-CX2118.4,A_Beijing-Xicheng_12002_2017,A_/_H3N2,Human,2017/10/9
EPI_ISL_290636,EPI1136320|2017-CX2119.4,A_Henan-Ruyang_1415_2017,A_/_H3N2,Human,2017/10/7
EPI_ISL_290635,EPI1136317|2017-CX2120.4,A_Hubei-Xiling_37_2017,A_/_H3N2,Human,2017/9/20
EPI_ISL_290634,EPI1136314|2017-CX2121.4,A_Hubei-Maojian_11412_2017,A_/_H3N2,Human,2017/9/4
EPI_ISL_290633,EPI1136311|2017-CX2122.4,A_Henan-Zhaoling_1467_2017,A_/_H3N2,Human,2017/10/15
EPI_ISL_290632,EPI1136308|2017-CX2123.4,A_Qinghai-Chengdong_1768_2017,A_/_H3N2,Human,2017/9/28
EPI_ISL_290631,EPI1136305|2017-CX2124.4,A_Qinghai-Chengdong_1805_2017,A_/_H3N2,Human,2017/10/16
EPI_ISL_290630,EPI1136302|2017-CX2125.4,A_Guizhou-Nanming_12448_2017,A_/_H3N2,Human,2017/10/23
EPI_ISL_290629,EPI1136299|2017-CX2126.4,A_Sichuan-Shunqing_1813_2017,A_/_H3N2,Human,2017/10/13
EPI_ISL_290628,EPI1136296|2017-CX2127.4,A_Liaoning-Yinzhou_1399_2017,A_/_H3N2,Human,2017/10/6
EPI_ISL_290627,EPI1136293|2017-CX2128.4,A_Zhejiang-Nanhu_1745_2017,A_/_H3N2,Human,2017/9/11
EPI_ISL_290626,EPI1136290|2017-CX2129.4,A_Fujian-Siming_1748_2017,A_/_H3N2,Human,2017/9/18
EPI_ISL_290625,EPI1136287|2017-CX2130.4,A_Fujian-Licheng_1729_2017,A_/_H3N2,Human,2017/9/11
EPI_ISL_290624,EPI1136284|2017-CX2131.4,A_Guizhou-Douyun_1790_2017,A_/_H3N2,Human,2017/9/11
EPI_ISL_290623,EPI1136281|2017-CX2132.4,A_Beijing-Huairou_11571_2017,A_/_H3N2,Human,2017/10/8
EPI_ISL_290622,EPI1136278|2017-CX2133.4,A_Shanghai-Fengxian_1811_2017,A_/_H3N2,Human,2017/9/11
EPI_ISL_290621,EPI1136275|2017-CX2134.4,A_Hunan-Hecheng_1826_2017,A_/_H3N2,Human,2017/9/12
EPI_ISL_290620,EPI1136272|2017-CX2136.4,A_Beijing-Chaoyang_12560_2017,A_/_H3N2,Human,2017/10/24
EPI_ISL_290619,EPI1136269|2017-CX2137.4,A_Guizhou-Xixiu_1777_2017,A_/_H3N2,Human,2017/10/16
EPI_ISL_290618,EPI1136266|2017-CX2138.4,A_Shanghai-Pudongxin_11764_2017,A_/_H3N2,Human,2017/10/24
EPI_ISL_290617,EPI1136263|2017-CX2139.4,A_Liaoning-Heping_1411_2017,A_/_H3N2,Human,2017/10/5
EPI_ISL_290616,EPI1136260|2017-CX2140.4,A_Hunan-Heshan_1700_2017,A_/_H3N2,Human,2017/9/25
EPI_ISL_290615,EPI1136257|2017-CX2141.4,A_Jiangxi-Xinzhou_1803_2017,A_/_H3N2,Human,2017/10/9
EPI_ISL_290614,EPI1136254|2017-CX2142.4,A_Yunnan-Hongta_11225_2017,A_/_H3N2,Human,2017/10/17
EPI_ISL_290599,EPI1136209|2017-CX2169.4,A_Shanghai-Huangpu_11967_2017,A_/_H3N2,Human,2017/12/3
EPI_ISL_290598,EPI1136206|2017-CX2170.4,A_Jiangsu-Sucheng_1834_2017,A_/_H3N2,Human,2017/10/18
EPI_ISL_290597,EPI1136203|2017-CX2171.4,A_Sichuan-Qingyang_11804_2017,A_/_H3N2,Human,2017/11/6
EPI_ISL_290596,EPI1136200|2017-CX2172.4,A_Shanghai-Chongming_1906_2017,A_/_H3N2,Human,2017/11/1
EPI_ISL_290595,EPI1136197|2017-CX2173.4,A_Beijing-Chaoyang_12911_2017,A_/_H3N2,Human,2017/12/4
EPI_ISL_225415,EPI777976|2016-CX1265.4,A_Gansu-Chengguan_1657_2016,A_/_H3N2,Human,2016/4/13
EPI_ISL_225414,EPI777975|2016-CX1264.4,A_Anhui-Luyang_1311_2016,A_/_H3N2,Human,2016/4/19
EPI_ISL_225364,EPI777827|2016-CX1513.4,A_Shanxi-Chengqu_1187_2016,A_/_H3N2,Human,2016/3/7
EPI_ISL_225363,EPI777824|2016-CX1511.4,A_Shandong-Decheng_1333_2016,A_/_H3N2,Human,2016/3/1
